DATE,PRICE
2017-09-01,971.817261904764
2017-10-01,945.246875000002
2017-11-01,948.521875000001
2017-12-01,940.366865079367
2018-01-01,935.475271739132
2018-02-01,951.960625000001
2018-03-01,946.611458333335
2018-04-01,957.950496031747
2018-05-01,938.999456521741
2018-06-01,911.632638888891
2018-07-01,932.146875000002
2018-08-01,889.138768115944
2018-09-01,857.545104166668
2018-10-01,855.72427536232
2018-11-01,818.067708333335
2018-12-01,814.422321428572
2019-01-01,827.53079710145
2019-02-01,847.21951754386
2019-03-01,840.869246031747
2019-04-01,840.719791666667
2019-05-01,871.517844202899
2019-06-01,885.764687500001
2019-07-01,913.15543478261
2019-08-01,908.676041666668
2019-09-01,904.055952380953
2019-10-01,884.96195652174
2019-11-01,912.633333333334
2019-12-01,965.033333333334
2020-01-01,1000.21585144928
2020-02-01,913.684062500001
2020-03-01,846.996875
2020-04-01,878.245833333334
2020-05-01,900.053174603176
2020-06-01,963.941666666668
2020-07-01,974.110778985508
2020-08-01,1033.4314484127
2020-09-01,1188.55208333334
2020-10-01,1198.37708333333
2020-11-01,1348.07837301588
2020-12-01,1432.38532608696
2021-01-01,1551.07638888889
2021-02-01,1653.5475
2021-03-01,1972.23822463768
2021-04-01,1919.69583333334
2021-05-01,1936.48670634921
2021-06-01,1586.46458333334
2021-07-01,1560.26458333334
2021-08-01,1678.71041666667
2021-09-01,1601.20208333334
2021-10-01,1735.49007936508
2021-11-01,1746.12083333334
2021-12-01,1685.60452898551
2022-01-01,1703.46785714286
2022-02-01,1829.76979166667
2022-03-01,2487.81340579711
2022-04-01,2536.61746031747
2022-05-01,2498.82500000001
2022-06-01,2154.40416666667
2022-07-01,1839.84821428572
2022-08-01,1823.43931159421
2022-09-01,1578.27708333334
2022-10-01,1627.12916666667
2022-11-01,1617.57708333334
2022-12-01,1512.77708333334
2023-01-01,1488.4875
2023-02-01,1428.09104166667
2023-03-01,1282.80326086957
2023-04-01,1267.77979166667
2023-05-01,1129.56648550725
2023-06-01,1108.86041666667
2023-07-01,1253.44126984127
2023-08-01,1182.03768115942
2023-09-01,1084.46686507936
