DATE,PRICE
2005-11-01,98.7598181108001
2005-12-01,103.013908233165
2006-01-01,103.60208371588
2006-02-01,101.134038677782
2006-03-01,100.37584468833
2006-04-01,102.12456177219
2006-05-01,107.475568113128
2006-06-01,106.882385503082
2006-07-01,112.098487409578
2006-08-01,114.530665277422
2006-09-01,115.444588452313
2006-10-01,136.597464104903
2006-11-01,148.147875583964
2006-12-01,150.967578738806
2007-01-01,152.132686233564
2007-02-01,151.031916885133
2007-03-01,157.057788347874
2007-04-01,157.11700365884
2007-05-01,161.689434202992
2007-06-01,184.448762930341
2007-07-01,177.907705305571
2007-08-01,158.883357085981
2007-09-01,184.655657962729
2007-10-01,197.107266403113
2007-11-01,187.60857281633
2007-12-01,198.934455693148
2008-01-01,205.608193018944
2008-02-01,216.538316483655
2008-03-01,228.662963033725
2008-04-01,237.240502415849
2008-05-01,238.314584627995
2008-06-01,240.979643418651
2008-07-01,248.309560001946
2008-08-01,212.315247086002
2008-09-01,189.434920314629
2008-10-01,143.998090032153
2008-11-01,130.155734721562
2008-12-01,114.15620919258
2009-01-01,121.60503185562
2009-02-01,112.570223789403
2009-03-01,114.938495703893
2009-04-01,111.019714801715
2009-05-01,129.385512549277
2009-06-01,148.684454553493
2009-07-01,139.959464348904
2009-08-01,122.302633925946
2009-09-01,103.529574471217
2009-10-01,130.55342133184
2009-11-01,155.259188831344
2009-12-01,150.768047461024
2010-01-01,146.595328040255
2010-02-01,137.301569843128
2010-03-01,147.063854243859
2010-04-01,151.705081375266
2010-05-01,142.945853910378
2010-06-01,145.969262712622
2010-07-01,156.355696066337
2010-08-01,161.0305438761
2010-09-01,168.203145545398
2010-10-01,174.608948409069
2010-11-01,179.115686336492
2010-12-01,189.598715318709
2011-01-01,195.124824858949
2011-02-01,196.3739876626
2011-03-01,202.526046145535
2011-04-01,208.699542703154
2011-05-01,208.716437631027
2011-06-01,210.166408741206
2011-07-01,215.459526024734
2011-08-01,206.659761165639
2011-09-01,210.633166564314
2011-10-01,208.677336619923
2011-11-01,211.372830375039
2011-12-01,212.220973608804
2012-01-01,210.473044492436
2012-02-01,213.464147356999
2012-03-01,222.683762904625
2012-04-01,237.274389897531
2012-05-01,236.984738878733
2012-06-01,228.299188003509
2012-07-01,239.179160442062
2012-08-01,260.631688859987
2012-09-01,260.203038126986
2012-10-01,253.434691789526
2012-11-01,249.678910327347
2012-12-01,250.687346638095
2013-01-01,238.811351230991
2013-02-01,238.283567478495
2013-03-01,235.111153022865
2013-04-01,228.17016398464
2013-05-01,226.886786485421
2013-06-01,223.633556690835
2013-07-01,213.456044681572
2013-08-01,187.159745140733
2013-09-01,168.809159551843
2013-10-01,153.68738034598
2013-11-01,149.014065610858
2013-12-01,146.968491154923
2014-01-01,148.770505529138
2014-02-01,147.793780792234
2014-03-01,145.984004107188
2014-04-01,148.665442133757
2014-05-01,159.627545836478
2014-06-01,150.747231546918
2014-07-01,132.021483276307
2014-08-01,118.634736276855
2014-09-01,115.621862446104
2014-10-01,104.861481091841
2014-11-01,107.446477841394
2014-12-01,109.843016091197
2015-01-01,110.17747907565
2015-02-01,103.877903722542
2015-03-01,106.073448808822
2015-04-01,106.206743395726
2015-05-01,105.821373732943
2015-06-01,100.642119326724
2015-07-01,104.870272561268
2015-08-01,96.1825719272869
2015-09-01,92.4998354455521
2015-10-01,94.5517323005532
2015-11-01,93.7633316248625
2015-12-01,88.6691412086164
2016-01-01,83.0452303945099
2016-02-01,87.0626871415057
2016-03-01,91.5872797556011
2016-04-01,100.820156654182
2016-05-01,104.321289651854
2016-06-01,114.837895796035
2016-07-01,107.387148003168
2016-08-01,98.578196285799
2016-09-01,95.5036906496031
2016-10-01,96.6964269126536
2016-11-01,97.8845204426408
2016-12-01,95.9879821106264
2017-01-01,100.064598313533
2017-02-01,103.903969612878
2017-03-01,102.567309299263
2017-04-01,103.346480762933
2017-05-01,104.451106087156
2017-06-01,105.872747634662
2017-07-01,110.811972644303
2017-08-01,103.238037225517
2017-09-01,99.2839465787475
2017-10-01,93.775983331018
2017-11-01,98.2727392784261
2017-12-01,94.3266602163686
2018-01-01,100.249663493563
2018-02-01,106.774269622297
2018-03-01,108.987846992471
2018-04-01,112.208269943126
2018-05-01,117.174179091865
2018-06-01,103.489650842792
2018-07-01,99.0122985496339
2018-08-01,98.8701601352608
2018-09-01,95.4333201086106
2018-10-01,102.799517044737
2018-11-01,105.397999338289
2018-12-01,101.919686752465
2019-01-01,102.459223487593
2019-02-01,106.881864838995
2019-03-01,103.896170073376
2019-04-01,100.845793264938
2019-05-01,106.162069313344
2019-06-01,125.373480758058
2019-07-01,128.139517728594
2019-08-01,110.276433680156
2019-09-01,103.709782177152
2019-10-01,112.956558375158
2019-11-01,113.084408346929
2019-12-01,111.431228662094
2020-01-01,115.051659790474
2020-02-01,110.835956674272
2020-03-01,101.676812669613
2020-04-01,97.9840212618048
2020-05-01,98.6406263994656
2020-06-01,101.678356890104
2020-07-01,102.030510426173
2020-08-01,102.610103648888
2020-09-01,102.120478790456
2020-10-01,102.371164053246
2020-11-01,108.051915664124
2020-12-01,112.461382943699
2021-01-01,125.698533425369
2021-02-01,137.84528737861
2021-03-01,138.981324779512
2021-04-01,154.252125666342
2021-05-01,195.835226072675
2021-06-01,187.365401443455
2021-07-01,180.169082854825
2021-08-01,169.775841552389
2021-09-01,175.574479097863
2021-10-01,208.656285859714
2021-11-01,224.359732474101
2021-12-01,238.510804566249
2022-01-01,250.918794288316
2022-02-01,249.247019825637
2022-03-01,256.266771626368
2022-04-01,262.955867275532
2022-05-01,257.364570457882
2022-06-01,259.13460698966
2022-07-01,240.298062026603
2022-08-01,212.400765428984
2022-09-01,180.587514721541
2022-10-01,175.428493569635
2022-11-01,178.616403228431
2022-12-01,179.310375120273
2023-01-01,182.428093849177
2023-02-01,182.166047816846
2023-03-01,182.891648767901
2023-04-01,185.827098806252
2023-05-01,180.370436404109
2023-06-01,175.476243855891
2023-07-01,172.928722364228
2023-08-01,159.443732784091
2023-09-01,148.20030291778
